OrderID|ProductID|StoreID|OrderType|Timestamp|Brand|ItemSize|ProductName|Collection|Price|ClearanceType|StoreName|Location
1R6FZRRZ58|69-329-471|#8790|HomeDelivery|2020-03-16 06:47:16|Banana Republic|S|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|179.95|FullRetail|Williamsburg Premium Outlets|VA
KQQ1F94640|66-484-621|#4845|InStore|2020-01-18 03:12:15|Gap|M|My Mom Bought Me These Brown Slacks|Kids Bottoms|9.95|FullRetail|Potomac Mills|VA
KQQ1F94640|99-791-205|#4845|InStore|2020-01-18 03:12:15|Gap|M|The Conjuring Graphic Tee Collection|Kids Tops|14.95|FullRetail|Potomac Mills|VA
SF85SSR1WF|50-164-380|#6501|HomeDelivery|2020-03-09 20:59:28|Banana Republic|M|Tan Suit Jacket for Casual Press Conference|Men's Tops|88.95|FullRetail|Tysons Corner Center|VA
6T7Z3RTK89|36-141-154|#4845|InStore|2020-03-17 05:29:20|Gap|S|Bootleg Boot Cut |Denim Shop|29.95|FullRetail|Potomac Mills|VA
5Q3D4F3R1W|39-464-697|#7513|HomeDelivery|2020-01-25 04:32:24|Banana Republic|XS|Father's Day Dark Dress Socks|Accessories|3.95|FullRetail|Leesburg Premium Outlets|VA
5Q3D4F3R1W|12-543-674|#7513|HomeDelivery|2020-01-25 04:32:24|Banana Republic|XS|Tan Slacks for Serious Press Conference|Men's Bottoms|120.99|Clearance|Leesburg Premium Outlets|VA
ZQ4F4STZ4Q|50-164-380|#7189|HomeDelivery|2020-03-27 03:32:59|Banana Republic|S|Tan Suit Jacket for Casual Press Conference|Men's Tops|88.97|FinalSale|Dulles Town Center|VA
ZF2208Q9KC|50-164-380|#5839|HomeDelivery|2020-03-01 12:33:21|Banana Republic|L|Tan Suit Jacket for Casual Press Conference|Men's Tops|88.99|Clearance|Stony Point Fashion Park|VA
0CRQ39K6W3|44-617-559|#9789|HomeDelivery|2020-02-19 04:13:32|Banana Republic|M|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|119.95|FullRetail|Norfolk Premium Outlets|VA
SFQ6Z88QQ9|17-388-616|#3201|InStore|2020-01-22 16:49:22|Gap|L|N-A-P Logo Branded Sweater|Kids Tops|37.99|Clearance|Fair Oaks Mall|VA
S5W4DKR119|27-254-250|#5839|InStore|2020-03-29 04:10:13|Banana Republic|S|Sun.png Summer Collection Sundress|Women's Tops|45.99|Clearance|Stony Point Fashion Park|VA
S5W4DKR119|15-679-264|#5839|InStore|2020-03-29 04:10:13|Banana Republic|S|White Camisole with Regina George Cutouts|Women's Tops|50.95|FullRetail|Stony Point Fashion Park|VA
S5W4DKR119|50-164-380|#5839|InStore|2020-03-29 04:10:13|Banana Republic|S|Tan Suit Jacket for Casual Press Conference|Men's Tops|88.95|FullRetail|Stony Point Fashion Park|VA
TQ9ZW52855|00-506-740|#3201|InStore|2020-03-11 15:28:15|Gap|L|Tobey Maguire Spiderman Graphic Tee|Kids Tops|4.95|FullRetail|Fair Oaks Mall|VA
TQ9ZW52855|60-417-664|#3201|InStore|2020-03-11 15:28:15|Gap|L|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|44.95|FullRetail|Fair Oaks Mall|VA
TQ9ZW52855|17-388-616|#3201|InStore|2020-03-11 15:28:15|Gap|L|N-A-P Logo Branded Sweater|Kids Tops|37.95|FullRetail|Fair Oaks Mall|VA
TQ9ZW52855|25-641-963|#3201|InStore|2020-03-11 15:28:15|Gap|L|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|9.99|Clearance|Fair Oaks Mall|VA
54FC08Q00K|17-388-616|#2499|InStore|2020-03-05 17:41:28|Gap|S|N-A-P Logo Branded Sweater|Kids Tops|37.95|FullRetail|Charlottesville Fashion Square|VA
54FC08Q00K|33-250-116|#2499|InStore|2020-03-05 17:41:28|Gap|S|Checkered Cloth Mask with Drinking Straw Hole|Accessories|6.95|FullRetail|Charlottesville Fashion Square|VA
8R2DCR6ZKD|44-617-559|#4174|HomeDelivery|2020-01-09 08:59:11|Banana Republic|M|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|119.95|FullRetail|Reston Town Center|VA
WD530Z99Z9|69-329-471|#6501|StorePickup|2020-03-22 02:47:08|Banana Republic|L|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|179.99|Clearance|Tysons Corner Center|VA
KSZZ3R8SZF|69-329-471|#7513|HomeDelivery|2020-02-22 14:44:46|Banana Republic|M|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|179.99|Clearance|Leesburg Premium Outlets|VA
877K7W1KRR|99-475-149|#8790|HomeDelivery|2020-02-14 13:56:41|Banana Republic|XS|Yes, I am Experiencing Menopause Thank You for Asking White Linen Chinos|Women's Bottoms|56.99|Clearance|Williamsburg Premium Outlets|VA
877K7W1KRR|15-679-264|#8790|HomeDelivery|2020-02-14 13:56:41|Banana Republic|XS|White Camisole with Regina George Cutouts|Women's Tops|50.95|FullRetail|Williamsburg Premium Outlets|VA
KSFK1QR0S7|12-543-674|#5839|InStore|2020-01-18 23:09:01|Banana Republic|S|Tan Slacks for Serious Press Conference|Men's Bottoms|120.99|Clearance|Stony Point Fashion Park|VA
KSFK1QR0S7|27-254-250|#5839|InStore|2020-01-18 23:09:01|Banana Republic|S|Sun.png Summer Collection Sundress|Women's Tops|45.95|FullRetail|Stony Point Fashion Park|VA
K15T8WT6RS|09-206-978|#4845|HomeDelivery|2020-02-02 03:21:06|Gap|M|Rainbow Collection Camouflage Camisole Top|Women's Tops|3.95|FullRetail|Potomac Mills|VA
K15T8WT6RS|25-641-963|#4845|HomeDelivery|2020-02-02 03:21:06|Gap|M|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|9.95|FullRetail|Potomac Mills|VA
F297Q86C5C|05-145-814|#2929|InStore|2020-02-23 09:07:11|Gap|S|Blue Light Blocker Monocle|Accessories|5.95|FullRetail|Fashion Centre at Pentagon City|VA
F297Q86C5C|82-861-471|#2929|InStore|2020-02-23 09:07:11|Gap|S|Comfortable Jeans, Exclusive to Size(s): XXXS|Denim Shop|42.95|FullRetail|Fashion Centre at Pentagon City|VA
F297Q86C5C|03-907-165|#2929|InStore|2020-02-23 09:07:11|Gap|S|Sunday Church on Zoom Children's Khakis|Kids Tops|42.99|Clearance|Fashion Centre at Pentagon City|VA
F297Q86C5C|88-679-780|#2929|InStore|2020-02-23 09:07:11|Gap|S|I'm A Potato Graphic Crop Tee|Women's Tops|7.95|FullRetail|Fashion Centre at Pentagon City|VA
TFKKZDS7W1|12-543-674|#8806|InStore|2020-01-22 05:25:15|Banana Republic|L|Tan Slacks for Serious Press Conference|Men's Bottoms|120.99|Clearance|Fashion Centre at Pentagon City|VA
847R883FSR|44-617-559|#1169|HomeDelivery|2020-02-05 05:00:31|Banana Republic|M|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|119.99|Clearance|Fair Oaks Mall|VA
2DK107WC4R|50-164-380|#4174|InStore|2020-02-24 03:00:26|Banana Republic|L|Tan Suit Jacket for Casual Press Conference|Men's Tops|88.99|Clearance|Reston Town Center|VA
ZTZCF67R4Z|27-755-390|#8586|HomeDelivery|2020-01-02 14:17:37|Banana Republic|XS|Mullet-Cut Midi Fur Skirt|Women's Bottoms|96.95|FullRetail|MacArthur Center|VA
95ZQ6Z91W9|10-770-592|#6275|InStore|2020-02-07 21:49:41|Gap|XL|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|13.95|FullRetail|Short Pump Town Center|VA
95ZQ6Z91W9|66-484-621|#6275|InStore|2020-02-07 21:49:41|Gap|XL|My Mom Bought Me These Brown Slacks|Kids Bottoms|9.97|FinalSale|Short Pump Town Center|VA
42DK37Z548|73-839-177|#2499|InStore|2020-01-15 22:22:24|Gap|S|SpaceX Branded Socks, by NASA™|Kids Tops|4.97|FinalSale|Charlottesville Fashion Square|VA
K9ZT23DSK0|12-543-674|#5839|InStore|2020-02-02 10:48:02|Banana Republic|XS|Tan Slacks for Serious Press Conference|Men's Bottoms|120.95|FullRetail|Stony Point Fashion Park|VA
K9ZT23DSK0|50-164-380|#5839|InStore|2020-02-02 10:48:02|Banana Republic|XS|Tan Suit Jacket for Casual Press Conference|Men's Tops|88.99|Clearance|Stony Point Fashion Park|VA
1Q524ZDQTT|60-417-664|#3201|InStore|2020-03-20 22:28:04|Gap|L|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|44.99|Clearance|Fair Oaks Mall|VA
1Q524ZDQTT|10-770-592|#3201|InStore|2020-03-20 22:28:04|Gap|L|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|13.95|FullRetail|Fair Oaks Mall|VA
WT3675QC8Z|68-962-562|#4845|StorePickup|2020-01-23 00:16:58|Gap|M|Dishwasher-Safe Jean Shorts|Denim Shop|48.97|FinalSale|Potomac Mills|VA
W892759DCC|15-679-264|#6501|HomeDelivery|2020-01-02 02:38:12|Banana Republic|XS|White Camisole with Regina George Cutouts|Women's Tops|50.99|Clearance|Tysons Corner Center|VA
W892759DCC|50-164-380|#6501|HomeDelivery|2020-01-02 02:38:12|Banana Republic|XS|Tan Suit Jacket for Casual Press Conference|Men's Tops|88.99|Clearance|Tysons Corner Center|VA
W892759DCC|39-464-697|#6501|HomeDelivery|2020-01-02 02:38:12|Banana Republic|XS|Father's Day Dark Dress Socks|Accessories|3.95|FullRetail|Tysons Corner Center|VA
W91ZW88T97|55-274-850|#7513|StorePickup|2020-02-28 17:15:28|Banana Republic|L|Iota Delta Kappa Olive Chinos|Men's Bottoms|44.95|FullRetail|Leesburg Premium Outlets|VA
CWW9K5SZDC|05-145-814|#9729|HomeDelivery|2020-01-18 07:34:17|Gap|L|Blue Light Blocker Monocle|Accessories|5.95|FullRetail|Tysons Corner Center|VA
23Z1QF1RZQ|84-978-915|#7513|HomeDelivery|2020-03-08 23:36:37|Banana Republic|M|Vintage Surfboard Graphic Tee, Cotton|Men's Tops|4.95|FullRetail|Leesburg Premium Outlets|VA
23Z1QF1RZQ|69-329-471|#7513|HomeDelivery|2020-03-08 23:36:37|Banana Republic|M|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|179.95|FullRetail|Leesburg Premium Outlets|VA
20FWZS989T|15-679-264|#8586|HomeDelivery|2020-03-23 18:04:48|Banana Republic|L|White Camisole with Regina George Cutouts|Women's Tops|50.99|Clearance|MacArthur Center|VA
3TZZ65QRDT|50-164-380|#8806|InStore|2020-01-02 20:19:51|Banana Republic|XS|Tan Suit Jacket for Casual Press Conference|Men's Tops|88.95|FullRetail|Fashion Centre at Pentagon City|VA
3TZZ65QRDT|39-464-697|#8806|InStore|2020-01-02 20:19:51|Banana Republic|XS|Father's Day Dark Dress Socks|Accessories|3.95|FullRetail|Fashion Centre at Pentagon City|VA
3TZZ65QRDT|27-254-250|#8806|InStore|2020-01-02 20:19:51|Banana Republic|XS|Sun.png Summer Collection Sundress|Women's Tops|45.95|FullRetail|Fashion Centre at Pentagon City|VA
Z836T640C9|27-755-390|#4174|InStore|2020-03-22 01:24:27|Banana Republic|S|Mullet-Cut Midi Fur Skirt|Women's Bottoms|96.97|FinalSale|Reston Town Center|VA
3Z67R7193S|44-617-559|#8790|HomeDelivery|2020-03-27 08:18:26|Banana Republic|S|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|119.99|Clearance|Williamsburg Premium Outlets|VA
5QZ6DZSZZD|12-543-674|#4174|HomeDelivery|2020-01-06 09:42:51|Banana Republic|S|Tan Slacks for Serious Press Conference|Men's Bottoms|120.95|FullRetail|Reston Town Center|VA
5QZ6DZSZZD|56-680-355|#4174|HomeDelivery|2020-01-06 09:42:51|Banana Republic|S|Beach Week Linen Button Down, Off-White|Men's Tops|39.95|FullRetail|Reston Town Center|VA
82T68420Z8|50-164-380|#8258|InStore|2020-02-04 05:43:30|Banana Republic|XL|Tan Suit Jacket for Casual Press Conference|Men's Tops|88.97|FinalSale|Barracks Road Shopping Center|VA
8ZFZF4W159|27-755-390|#4751|InStore|2020-01-25 20:53:33|Banana Republic|M|Mullet-Cut Midi Fur Skirt|Women's Bottoms|96.95|FullRetail|Short Pump Town Center|VA
8ZFZF4W159|12-543-674|#4751|InStore|2020-01-25 20:53:33|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|120.99|Clearance|Short Pump Town Center|VA
WZ21RD1040|69-329-471|#5839|InStore|2020-02-12 05:06:36|Banana Republic|L|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|179.99|Clearance|Stony Point Fashion Park|VA
37K7RTTKRS|20-238-232|#4678|HomeDelivery|2020-03-05 04:21:54|Gap|M|Old inventory we couldn't sell StretchFit Leggings|Women's Bottoms|37.95|FullRetail|Dulles Town Center|VA
70CW6Z84Z4|12-543-674|#7189|StorePickup|2020-03-03 21:36:12|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|120.99|Clearance|Dulles Town Center|VA
70CW6Z84Z4|27-755-390|#7189|StorePickup|2020-03-03 21:36:12|Banana Republic|M|Mullet-Cut Midi Fur Skirt|Women's Bottoms|96.99|Clearance|Dulles Town Center|VA
T93DW702SD|39-464-697|#8258|InStore|2020-02-14 10:13:27|Banana Republic|S|Father's Day Dark Dress Socks|Accessories|3.99|Clearance|Barracks Road Shopping Center|VA
T93DW702SD|55-274-850|#8258|InStore|2020-02-14 10:13:27|Banana Republic|S|Iota Delta Kappa Olive Chinos|Men's Bottoms|44.95|FullRetail|Barracks Road Shopping Center|VA
2R96D8S0Z6|15-679-264|#8258|StorePickup|2020-01-14 13:49:32|Banana Republic|L|White Camisole with Regina George Cutouts|Women's Tops|50.95|FullRetail|Barracks Road Shopping Center|VA
ZDK7Z8FD37|55-274-850|#8806|InStore|2020-01-08 08:54:44|Banana Republic|M|Iota Delta Kappa Olive Chinos|Men's Bottoms|44.97|FinalSale|Fashion Centre at Pentagon City|VA
WSDZQ12RQQ|41-799-931|#5839|InStore|2020-03-11 06:01:07|Banana Republic|L|(Marginal) Utility Belt|Accessories|14.95|FullRetail|Stony Point Fashion Park|VA
6F0D1FK531|17-388-616|#2499|InStore|2020-01-03 05:57:27|Gap|XL|N-A-P Logo Branded Sweater|Kids Tops|37.95|FullRetail|Charlottesville Fashion Square|VA
6F0D1FK531|16-480-664|#2499|InStore|2020-01-03 05:57:27|Gap|XL|Hello, World! JavaScript Graphic Tee|Kids Tops|7.99|Clearance|Charlottesville Fashion Square|VA
6F0D1FK531|43-735-707|#2499|InStore|2020-01-03 05:57:27|Gap|XL|My roommate looked good in this Denim Jacket|Denim Shop|40.99|Clearance|Charlottesville Fashion Square|VA
0RSR9719K0|85-968-340|#9729|InStore|2020-01-15 04:22:30|Gap|S|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|35.95|FullRetail|Tysons Corner Center|VA
C1778CT4WD|43-735-707|#7247|InStore|2020-02-28 00:36:21|Gap|L|My roommate looked good in this Denim Jacket|Denim Shop|40.95|FullRetail|Leesburg Premium Outlets|VA
C1778CT4WD|85-968-340|#7247|InStore|2020-02-28 00:36:21|Gap|L|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|35.99|Clearance|Leesburg Premium Outlets|VA
R7KWRDQ57R|99-791-205|#6275|InStore|2020-03-17 20:10:31|Gap|L|The Conjuring Graphic Tee Collection|Kids Tops|14.95|FullRetail|Short Pump Town Center|VA
R7KWRDQ57R|73-839-177|#6275|InStore|2020-03-17 20:10:31|Gap|L|SpaceX Branded Socks, by NASA™|Kids Tops|4.99|Clearance|Short Pump Town Center|VA
T478F95Q7D|99-475-149|#5051|InStore|2020-03-01 21:40:24|Banana Republic|S|Yes, I am Experiencing Menopause Thank You for Asking White Linen Chinos|Women's Bottoms|56.99|Clearance|Potomac Mills|VA
T478F95Q7D|12-543-674|#5051|InStore|2020-03-01 21:40:24|Banana Republic|S|Tan Slacks for Serious Press Conference|Men's Bottoms|120.95|FullRetail|Potomac Mills|VA
209TZC2K95|43-735-707|#5796|InStore|2020-02-05 02:08:34|Gap|M|My roommate looked good in this Denim Jacket|Denim Shop|40.95|FullRetail|Norfolk Premium Outlets|VA
547DRZWRKF|33-250-116|#2929|StorePickup|2020-01-06 07:47:13|Gap|L|Checkered Cloth Mask with Drinking Straw Hole|Accessories|6.99|Clearance|Fashion Centre at Pentagon City|VA
547DRZWRKF|85-968-340|#2929|StorePickup|2020-01-06 07:47:13|Gap|L|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|35.95|FullRetail|Fashion Centre at Pentagon City|VA
547DRZWRKF|03-907-165|#2929|StorePickup|2020-01-06 07:47:13|Gap|L|Sunday Church on Zoom Children's Khakis|Kids Tops|42.95|FullRetail|Fashion Centre at Pentagon City|VA
C3Z3Z5DZQ2|79-561-851|#5839|InStore|2020-03-25 02:27:31|Banana Republic|L|Mr. Peanut-Style Top Hat (#RIP)|Accessories|4.95|FullRetail|Stony Point Fashion Park|VA
6KSSD2FFFS|03-907-165|#5796|InStore|2020-02-07 12:51:46|Gap|XL|Sunday Church on Zoom Children's Khakis|Kids Tops|42.99|Clearance|Norfolk Premium Outlets|VA
4K11D8D6Z3|44-819-950|#5796|StorePickup|2020-03-22 02:54:41|Gap|M|Fourth of July Flag Tank, Pre-Mustard Stained|Men's Tops|10.95|FullRetail|Norfolk Premium Outlets|VA
4K11D8D6Z3|55-124-958|#5796|StorePickup|2020-03-22 02:54:41|Gap|M|My Wife Borat Graphic Tee|Men's Tops|21.95|FullRetail|Norfolk Premium Outlets|VA
99ZRZ1CKS3|55-274-850|#7513|HomeDelivery|2020-01-30 22:17:36|Banana Republic|L|Iota Delta Kappa Olive Chinos|Men's Bottoms|44.95|FullRetail|Leesburg Premium Outlets|VA
C680CFRD6W|39-464-697|#8586|InStore|2020-03-10 07:56:09|Banana Republic|M|Father's Day Dark Dress Socks|Accessories|3.95|FullRetail|MacArthur Center|VA
144R8F6Q33|55-274-850|#6501|HomeDelivery|2020-01-19 05:40:23|Banana Republic|S|Iota Delta Kappa Olive Chinos|Men's Bottoms|44.95|FullRetail|Tysons Corner Center|VA
37DQ4S5KR2|44-819-950|#5192|InStore|2020-02-03 12:45:07|Gap|XS|Fourth of July Flag Tank, Pre-Mustard Stained|Men's Tops|10.99|Clearance|Williamsburg Premium Outlets|VA
37DQ4S5KR2|60-417-664|#5192|InStore|2020-02-03 12:45:07|Gap|XS|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|44.99|Clearance|Williamsburg Premium Outlets|VA
DDQ3DDQZZT|10-770-592|#5192|InStore|2020-03-11 19:35:20|Gap|M|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|13.99|Clearance|Williamsburg Premium Outlets|VA
DDQ3DDQZZT|87-515-829|#5192|InStore|2020-03-11 19:35:20|Gap|M|Pink Polo by Kanye Plain Tee |Men's Tops|21.99|Clearance|Williamsburg Premium Outlets|VA
DDQ3DDQZZT|68-962-562|#5192|InStore|2020-03-11 19:35:20|Gap|M|Dishwasher-Safe Jean Shorts|Denim Shop|48.99|Clearance|Williamsburg Premium Outlets|VA
T32QWQ03F1|56-680-355|#8806|StorePickup|2020-02-15 03:06:09|Banana Republic|L|Beach Week Linen Button Down, Off-White|Men's Tops|39.95|FullRetail|Fashion Centre at Pentagon City|VA
T32QWQ03F1|54-550-192|#8806|StorePickup|2020-02-15 03:06:09|Banana Republic|L|Beautiful Mind Tweed Jacket with Shoulder Pads|Men's Tops|112.95|FullRetail|Fashion Centre at Pentagon City|VA
T32QWQ03F1|50-164-380|#8806|StorePickup|2020-02-15 03:06:09|Banana Republic|L|Tan Suit Jacket for Casual Press Conference|Men's Tops|88.97|FinalSale|Fashion Centre at Pentagon City|VA
D0S0FK9FZ5|99-475-149|#8806|HomeDelivery|2020-01-16 18:46:31|Banana Republic|M|Yes, I am Experiencing Menopause Thank You for Asking White Linen Chinos|Women's Bottoms|56.95|FullRetail|Fashion Centre at Pentagon City|VA
D0S0FK9FZ5|79-561-851|#8806|HomeDelivery|2020-01-16 18:46:31|Banana Republic|M|Mr. Peanut-Style Top Hat (#RIP)|Accessories|4.99|Clearance|Fashion Centre at Pentagon City|VA
ZZSZDSK2FT|09-206-978|#7247|HomeDelivery|2020-02-13 07:26:38|Gap|M|Rainbow Collection Camouflage Camisole Top|Women's Tops|3.97|FinalSale|Leesburg Premium Outlets|VA
ZZSZDSK2FT|44-819-950|#7247|HomeDelivery|2020-02-13 07:26:38|Gap|M|Fourth of July Flag Tank, Pre-Mustard Stained|Men's Tops|10.95|FullRetail|Leesburg Premium Outlets|VA
6D972CT20K|66-484-621|#3201|InStore|2020-01-25 14:44:54|Gap|M|My Mom Bought Me These Brown Slacks|Kids Bottoms|9.95|FullRetail|Fair Oaks Mall|VA
6D972CT20K|43-735-707|#3201|InStore|2020-01-25 14:44:54|Gap|M|My roommate looked good in this Denim Jacket|Denim Shop|40.95|FullRetail|Fair Oaks Mall|VA
6D972CT20K|16-480-664|#3201|InStore|2020-01-25 14:44:54|Gap|M|Hello, World! JavaScript Graphic Tee|Kids Tops|7.95|FullRetail|Fair Oaks Mall|VA
58K821KS3Z|55-274-850|#4751|InStore|2020-03-05 22:57:59|Banana Republic|XL|Iota Delta Kappa Olive Chinos|Men's Bottoms|44.95|FullRetail|Short Pump Town Center|VA
50270S4188|60-417-664|#2499|HomeDelivery|2020-02-13 16:37:45|Gap|M|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|44.99|Clearance|Charlottesville Fashion Square|VA
50270S4188|36-141-154|#2499|HomeDelivery|2020-02-13 16:37:45|Gap|M|Bootleg Boot Cut |Denim Shop|29.95|FullRetail|Charlottesville Fashion Square|VA
50270S4188|44-819-950|#2499|HomeDelivery|2020-02-13 16:37:45|Gap|M|Fourth of July Flag Tank, Pre-Mustard Stained|Men's Tops|10.95|FullRetail|Charlottesville Fashion Square|VA
50270S4188|25-641-963|#2499|HomeDelivery|2020-02-13 16:37:45|Gap|M|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|9.95|FullRetail|Charlottesville Fashion Square|VA
50270S4188|33-250-116|#2499|HomeDelivery|2020-02-13 16:37:45|Gap|M|Checkered Cloth Mask with Drinking Straw Hole|Accessories|6.99|Clearance|Charlottesville Fashion Square|VA
ZDS8S39C08|10-770-592|#9729|InStore|2020-03-25 00:32:49|Gap|XS|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|13.95|FullRetail|Tysons Corner Center|VA
F4924R90SF|55-124-958|#9729|InStore|2020-02-05 11:04:46|Gap|L|My Wife Borat Graphic Tee|Men's Tops|21.95|FullRetail|Tysons Corner Center|VA
F4924R90SF|66-484-621|#9729|InStore|2020-02-05 11:04:46|Gap|L|My Mom Bought Me These Brown Slacks|Kids Bottoms|9.99|Clearance|Tysons Corner Center|VA
F4924R90SF|25-641-963|#9729|InStore|2020-02-05 11:04:46|Gap|L|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|9.95|FullRetail|Tysons Corner Center|VA
0F7CZ58F79|79-561-851|#8258|InStore|2020-02-06 00:26:41|Banana Republic|M|Mr. Peanut-Style Top Hat (#RIP)|Accessories|4.95|FullRetail|Barracks Road Shopping Center|VA
R91S2694SK|55-274-850|#4751|InStore|2020-01-29 03:41:57|Banana Republic|S|Iota Delta Kappa Olive Chinos|Men's Bottoms|44.99|Clearance|Short Pump Town Center|VA
68R6Z6KWFZ|44-819-950|#5796|InStore|2020-01-22 05:26:58|Gap|XS|Fourth of July Flag Tank, Pre-Mustard Stained|Men's Tops|10.99|Clearance|Norfolk Premium Outlets|VA
68R6Z6KWFZ|00-506-740|#5796|InStore|2020-01-22 05:26:58|Gap|XS|Tobey Maguire Spiderman Graphic Tee|Kids Tops|4.97|FinalSale|Norfolk Premium Outlets|VA
TQ6S37FR5K|27-755-390|#8258|StorePickup|2020-02-10 00:00:32|Banana Republic|XL|Mullet-Cut Midi Fur Skirt|Women's Bottoms|96.99|Clearance|Barracks Road Shopping Center|VA
TQ6S37FR5K|96-566-125|#8258|StorePickup|2020-02-10 00:00:32|Banana Republic|XL|Edgar Allen Poe's Snotty Hankerchief|Accessories|6.95|FullRetail|Barracks Road Shopping Center|VA
TQ6S37FR5K|69-329-471|#8258|StorePickup|2020-02-10 00:00:32|Banana Republic|XL|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|179.95|FullRetail|Barracks Road Shopping Center|VA
T05SDW7RSZ|84-978-915|#9789|InStore|2020-03-25 21:07:05|Banana Republic|M|Vintage Surfboard Graphic Tee, Cotton|Men's Tops|4.95|FullRetail|Norfolk Premium Outlets|VA
T05SDW7RSZ|37-353-535|#9789|InStore|2020-03-25 21:07:05|Banana Republic|M|Plain White T's Designer Graphic Tees|Women's Tops|44.95|FullRetail|Norfolk Premium Outlets|VA
Z7KRW2ZSK6|50-164-380|#8790|InStore|2020-01-30 07:33:10|Banana Republic|L|Tan Suit Jacket for Casual Press Conference|Men's Tops|88.99|Clearance|Williamsburg Premium Outlets|VA
3ZT0Z59KR2|37-353-535|#6501|HomeDelivery|2020-01-19 07:37:01|Banana Republic|L|Plain White T's Designer Graphic Tees|Women's Tops|44.95|FullRetail|Tysons Corner Center|VA
FSW48QC588|27-254-250|#8586|InStore|2020-03-26 02:21:26|Banana Republic|M|Sun.png Summer Collection Sundress|Women's Tops|45.99|Clearance|MacArthur Center|VA
188K81Z794|37-353-535|#8806|HomeDelivery|2020-03-05 10:38:43|Banana Republic|M|Plain White T's Designer Graphic Tees|Women's Tops|44.99|Clearance|Fashion Centre at Pentagon City|VA
188K81Z794|56-680-355|#8806|HomeDelivery|2020-03-05 10:38:43|Banana Republic|M|Beach Week Linen Button Down, Off-White|Men's Tops|39.97|FinalSale|Fashion Centre at Pentagon City|VA
188K81Z794|99-475-149|#8806|HomeDelivery|2020-03-05 10:38:43|Banana Republic|M|Yes, I am Experiencing Menopause Thank You for Asking White Linen Chinos|Women's Bottoms|56.99|Clearance|Fashion Centre at Pentagon City|VA
188K81Z794|50-164-380|#8806|HomeDelivery|2020-03-05 10:38:43|Banana Republic|M|Tan Suit Jacket for Casual Press Conference|Men's Tops|88.97|FinalSale|Fashion Centre at Pentagon City|VA
WZDZ8DF5WZ|55-274-850|#4751|InStore|2020-03-29 12:39:43|Banana Republic|S|Iota Delta Kappa Olive Chinos|Men's Bottoms|44.95|FullRetail|Short Pump Town Center|VA
W2467C38ZD|56-680-355|#7189|InStore|2020-03-08 21:01:53|Banana Republic|S|Beach Week Linen Button Down, Off-White|Men's Tops|39.95|FullRetail|Dulles Town Center|VA
9TDZ5S53K3|44-617-559|#4751|InStore|2020-02-13 19:58:45|Banana Republic|L|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|119.97|FinalSale|Short Pump Town Center|VA
RDWTD10432|09-206-978|#2499|InStore|2020-03-24 16:35:35|Gap|M|Rainbow Collection Camouflage Camisole Top|Women's Tops|3.99|Clearance|Charlottesville Fashion Square|VA
RDWTD10432|44-819-950|#2499|InStore|2020-03-24 16:35:35|Gap|M|Fourth of July Flag Tank, Pre-Mustard Stained|Men's Tops|10.95|FullRetail|Charlottesville Fashion Square|VA
5W6Z866SZD|55-124-958|#4678|StorePickup|2020-02-09 08:51:49|Gap|XS|My Wife Borat Graphic Tee|Men's Tops|21.99|Clearance|Dulles Town Center|VA
5W6Z866SZD|05-145-814|#4678|StorePickup|2020-02-09 08:51:49|Gap|XS|Blue Light Blocker Monocle|Accessories|5.99|Clearance|Dulles Town Center|VA
