OrderID|CustomerID|ProductID|StoreID|OrderType|Timestamp|Brand|ItemSize|ProductName|Collection|Price|ClearanceType|StoreName|Location
0D9762K|JI692|76-558-812|#5627|InStore|2020-03-28 15:21:03|Banana Republic|L|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.99|Clearance|Short Pump Town Center|VA
4K3WZR5|VF299|29-948-151|#9033|HomeDelivery|2020-01-16 02:11:08|Banana Republic|M|Sun.png Summer Collection Sundress|Women's Tops|49.97|FinalSale|Dulles Town Center|VA
WR4Z94S|XK606|50-597-783|#8803|InStore|2020-03-20 15:19:03|Gap|XS|Fourth of July Flag Tank, Pre-Mustard Stained|Men's Tops|20.99|Clearance|Stony Point Fashion Park|VA
F3WZ9Q6|ZL238|54-133-899|#8271|InStore|2020-01-17 20:22:43|Banana Republic|M|Wireframe Glasses, Without plastic lenses|Accessories|4.99|Clearance|Reston Town Center|VA
92ZKK4F|WQ851|05-574-428|#8425|InStore|2020-03-04 09:48:02|Gap|XL|Hello, World! JavaScript Graphic Tee|Kids Tops|8.99|Clearance|Dulles Town Center|VA
92ZKK4F|WQ851|50-597-783|#8425|InStore|2020-03-04 09:48:02|Gap|XL|Fourth of July Flag Tank, Pre-Mustard Stained|Men's Tops|20.99|Clearance|Dulles Town Center|VA
1847C4K|VI674|97-602-297|#7038|HomeDelivery|2020-02-03 23:53:22|Banana Republic|L|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.95|FullRetail|Norfolk Premium Outlets|VA
1847C4K|VI674|64-654-502|#7038|HomeDelivery|2020-02-03 23:53:22|Banana Republic|L|Plain White T's Designer Graphic Tees|Women's Tops|32.99|Clearance|Norfolk Premium Outlets|VA
280971Q|CQ336|10-966-490|#4479|InStore|2020-03-21 04:21:34|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|138.97|FinalSale|Williamsburg Premium Outlets|VA
280971Q|CQ336|64-654-502|#4479|InStore|2020-03-21 04:21:34|Banana Republic|M|Plain White T's Designer Graphic Tees|Women's Tops|32.99|Clearance|Williamsburg Premium Outlets|VA
1S0WT16|XP394|82-161-128|#8271|HomeDelivery|2020-02-15 08:02:54|Banana Republic|M|Mullet-Cut Midi Fur Skirt|Women's Bottoms|88.95|FullRetail|Reston Town Center|VA
1S0WT16|XP394|10-966-490|#8271|HomeDelivery|2020-02-15 08:02:54|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|138.97|FinalSale|Reston Town Center|VA
1S0WT16|XP394|79-411-382|#8271|HomeDelivery|2020-02-15 08:02:54|Banana Republic|M|Beautiful Mind Tweed Jacket with Shoulder Pads|Men's Tops|73.95|FullRetail|Reston Town Center|VA
R73C54S|FF942|22-487-163|#8289|InStore|2020-02-07 05:44:29|Gap|S|Tobey Maguire Spiderman Graphic Tee|Kids Tops|4.99|Clearance|Fair Oaks Mall|VA
T1T8Z17|YX705|76-558-812|#6658|InStore|2020-02-23 22:28:08|Banana Republic|M|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.99|Clearance|Stony Point Fashion Park|VA
467KZRZ|FF927|57-583-745|#8425|HomeDelivery|2020-01-13 18:03:06|Gap|M|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|37.97|FinalSale|Dulles Town Center|VA
467KZRZ|FF927|65-100-438|#8425|HomeDelivery|2020-01-13 18:03:06|Gap|M|N-A-P Logo Branded Sweater|Kids Tops|55.97|FinalSale|Dulles Town Center|VA
467KZRZ|FF927|45-570-528|#8425|HomeDelivery|2020-01-13 18:03:06|Gap|M|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|49.95|FullRetail|Dulles Town Center|VA
467KZRZ|FF927|75-833-369|#8425|HomeDelivery|2020-01-13 18:03:06|Gap|M|Checkered Cloth Mask with Drinking Straw Hole|Accessories|7.97|FinalSale|Dulles Town Center|VA
467KZRZ|FF927|22-487-163|#8425|HomeDelivery|2020-01-13 18:03:06|Gap|M|Tobey Maguire Spiderman Graphic Tee|Kids Tops|4.99|Clearance|Dulles Town Center|VA
467KZRZ|FF927|09-875-876|#8425|HomeDelivery|2020-01-13 18:03:06|Gap|M|Comfortable Jeans, Exclusive to Size(s): XXXS|Denim Shop|54.99|Clearance|Dulles Town Center|VA
467KZRZ|FF927|60-444-763|#8425|HomeDelivery|2020-01-13 18:03:06|Gap|M|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.95|FullRetail|Dulles Town Center|VA
467KZRZ|FF927|26-434-264|#8425|HomeDelivery|2020-01-13 18:03:06|Gap|M|Bootleg Boot Cut |Denim Shop|39.99|Clearance|Dulles Town Center|VA
5R9K2ZK|IQ441|60-444-763|#8803|InStore|2020-02-21 16:22:53|Gap|M|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.99|Clearance|Stony Point Fashion Park|VA
5R9K2ZK|IQ441|50-597-783|#8803|InStore|2020-02-21 16:22:53|Gap|M|Fourth of July Flag Tank, Pre-Mustard Stained|Men's Tops|20.99|Clearance|Stony Point Fashion Park|VA
D633289|ST661|47-230-154|#9981|InStore|2020-03-14 19:14:06|Gap|S|SpaceX Branded Socks, by NASA™|Kids Tops|5.97|FinalSale|Tysons Corner Center|VA
D633289|ST661|24-868-681|#9981|InStore|2020-03-14 19:14:06|Gap|S|The Conjuring Graphic Tee Collection|Kids Tops|9.99|Clearance|Tysons Corner Center|VA
D633289|ST661|57-583-745|#9981|InStore|2020-03-14 19:14:06|Gap|S|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|37.95|FullRetail|Tysons Corner Center|VA
D633289|ST661|43-780-794|#9981|InStore|2020-03-14 19:14:06|Gap|S|Blue Light Blocker Monocle|Accessories|19.95|FullRetail|Tysons Corner Center|VA
D633289|ST661|10-561-512|#9981|InStore|2020-03-14 19:14:06|Gap|S|Environmentally Unconcious Jean Shorts|Denim Shop|33.97|FinalSale|Tysons Corner Center|VA
D633289|ST661|60-444-763|#9981|InStore|2020-03-14 19:14:06|Gap|S|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.99|Clearance|Tysons Corner Center|VA
D633289|ST661|77-374-679|#9981|InStore|2020-03-14 19:14:06|Gap|S|Baby Shoes, Never Worn |Accessories|10.95|FullRetail|Tysons Corner Center|VA
D633289|ST661|45-570-528|#9981|InStore|2020-03-14 19:14:06|Gap|S|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|49.95|FullRetail|Tysons Corner Center|VA
D633289|ST661|52-602-718|#9981|InStore|2020-03-14 19:14:06|Gap|S|My roommate looked good in this Denim Jacket|Denim Shop|30.95|FullRetail|Tysons Corner Center|VA
R235SZK|IV622|77-682-180|#9901|InStore|2020-03-16 22:56:50|Gap|M|I'm A Potato Graphic Crop Tee|Women's Tops|11.99|Clearance|Charlottesville Fashion Square|VA
R235SZK|IV622|36-682-186|#9901|InStore|2020-03-16 22:56:50|Gap|M|Adam Levine Choker|Accessories|11.95|FullRetail|Charlottesville Fashion Square|VA
R235SZK|IV622|52-602-718|#9901|InStore|2020-03-16 22:56:50|Gap|M|My roommate looked good in this Denim Jacket|Denim Shop|30.99|Clearance|Charlottesville Fashion Square|VA
W28ZQDR|FO403|04-992-436|#6042|InStore|2020-03-01 14:23:27|Banana Republic|XS|Iota Delta Kappa Olive Chinos|Men's Bottoms|39.99|Clearance|MacArthur Center|VA
W28ZQDR|FO403|93-552-710|#6042|InStore|2020-03-01 14:23:27|Banana Republic|XS|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.99|Clearance|MacArthur Center|VA
RT69997|NN751|24-868-681|#9837|InStore|2020-03-28 12:57:44|Gap|M|The Conjuring Graphic Tee Collection|Kids Tops|9.95|FullRetail|Potomac Mills|VA
65TTCKT|JT193|50-597-783|#1812|InStore|2020-03-24 18:44:11|Gap|L|Fourth of July Flag Tank, Pre-Mustard Stained|Men's Tops|20.95|FullRetail|Williamsburg Premium Outlets|VA
769F547|AA360|93-552-710|#6658|HomeDelivery|2020-03-29 16:08:25|Banana Republic|XL|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.95|FullRetail|Stony Point Fashion Park|VA
209S11R|DZ177|10-966-490|#4291|InStore|2020-03-28 06:04:22|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|138.95|FullRetail|Potomac Mills|VA
3FKF87C|RK500|77-682-180|#9837|StorePickup|2020-01-07 07:34:03|Gap|M|I'm A Potato Graphic Crop Tee|Women's Tops|11.99|Clearance|Potomac Mills|VA
SZ055ZZ|NC232|93-552-710|#6042|InStore|2020-01-22 23:22:21|Banana Republic|S|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.95|FullRetail|MacArthur Center|VA
10CD422|SJ690|26-434-264|#1812|InStore|2020-01-23 00:40:25|Gap|M|Bootleg Boot Cut |Denim Shop|39.95|FullRetail|Williamsburg Premium Outlets|VA
WT2T006|KP441|37-327-246|#1047|InStore|2020-02-13 06:06:01|Banana Republic|L|Father's Day Dark Dress Socks|Accessories|3.95|FullRetail|Fashion Centre at Pentagon City|VA
WT2T006|KP441|10-966-490|#1047|InStore|2020-02-13 06:06:01|Banana Republic|L|Tan Slacks for Serious Press Conference|Men's Bottoms|138.97|FinalSale|Fashion Centre at Pentagon City|VA
C742DDQ|SF393|65-100-438|#8803|StorePickup|2020-02-01 07:05:50|Gap|XS|N-A-P Logo Branded Sweater|Kids Tops|55.95|FullRetail|Stony Point Fashion Park|VA
C742DDQ|SF393|50-597-783|#8803|StorePickup|2020-02-01 07:05:50|Gap|XS|Fourth of July Flag Tank, Pre-Mustard Stained|Men's Tops|20.95|FullRetail|Stony Point Fashion Park|VA
C742DDQ|SF393|60-444-763|#8803|StorePickup|2020-02-01 07:05:50|Gap|XS|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.99|Clearance|Stony Point Fashion Park|VA
C742DDQ|SF393|52-602-718|#8803|StorePickup|2020-02-01 07:05:50|Gap|XS|My roommate looked good in this Denim Jacket|Denim Shop|30.95|FullRetail|Stony Point Fashion Park|VA
C742DDQ|SF393|45-570-528|#8803|StorePickup|2020-02-01 07:05:50|Gap|XS|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|49.95|FullRetail|Stony Point Fashion Park|VA
C742DDQ|SF393|75-833-369|#8803|StorePickup|2020-02-01 07:05:50|Gap|XS|Checkered Cloth Mask with Drinking Straw Hole|Accessories|7.95|FullRetail|Stony Point Fashion Park|VA
C742DDQ|SF393|24-868-681|#8803|StorePickup|2020-02-01 07:05:50|Gap|XS|The Conjuring Graphic Tee Collection|Kids Tops|9.99|Clearance|Stony Point Fashion Park|VA
KZ8D13K|OH411|61-852-890|#6569|InStore|2020-03-08 03:40:39|Banana Republic|XS|(Marginal) Utility Belt|Accessories|4.95|FullRetail|Barracks Road Shopping Center|VA
9693S9Q|EZ389|00-893-818|#4479|HomeDelivery|2020-03-20 06:25:04|Banana Republic|L|Beach Week Linen Button Down, Off-White|Men's Tops|64.95|FullRetail|Williamsburg Premium Outlets|VA
DKZ1KKD|EK591|05-574-428|#8803|InStore|2020-03-11 01:30:18|Gap|L|Hello, World! JavaScript Graphic Tee|Kids Tops|8.99|Clearance|Stony Point Fashion Park|VA
6QS9FTS|RY608|29-761-664|#8803|InStore|2020-03-28 18:46:36|Gap|S|Dishwasher-Safe Jean Shorts|Denim Shop|41.99|Clearance|Stony Point Fashion Park|VA
RSD197W|KZ751|76-558-812|#9543|HomeDelivery|2020-03-11 11:46:59|Banana Republic|S|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.99|Clearance|Fair Oaks Mall|VA
RSD197W|KZ751|77-870-213|#9543|HomeDelivery|2020-03-11 11:46:59|Banana Republic|S|White Camisole with Regina George Cutouts|Women's Tops|53.97|FinalSale|Fair Oaks Mall|VA
DDRZK18|WN614|66-878-360|#8803|InStore|2020-01-05 13:23:27|Gap|S|Rainbow Collection Camouflage Camisole Top|Women's Tops|6.95|FullRetail|Stony Point Fashion Park|VA
10SZ757|QH101|55-469-816|#9033|StorePickup|2020-01-16 04:31:06|Banana Republic|S|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|109.95|FullRetail|Dulles Town Center|VA
10SZ757|QH101|64-654-502|#9033|StorePickup|2020-01-16 04:31:06|Banana Republic|S|Plain White T's Designer Graphic Tees|Women's Tops|32.95|FullRetail|Dulles Town Center|VA
6R6SR7W|VL948|82-161-128|#6658|HomeDelivery|2020-02-02 16:50:42|Banana Republic|M|Mullet-Cut Midi Fur Skirt|Women's Bottoms|88.99|Clearance|Stony Point Fashion Park|VA
97D440F|HB667|77-870-213|#5627|HomeDelivery|2020-01-27 18:23:10|Banana Republic|L|White Camisole with Regina George Cutouts|Women's Tops|53.95|FullRetail|Short Pump Town Center|VA
97D440F|HB667|64-654-502|#5627|HomeDelivery|2020-01-27 18:23:10|Banana Republic|L|Plain White T's Designer Graphic Tees|Women's Tops|32.95|FullRetail|Short Pump Town Center|VA
97D440F|HB667|10-966-490|#5627|HomeDelivery|2020-01-27 18:23:10|Banana Republic|L|Tan Slacks for Serious Press Conference|Men's Bottoms|138.95|FullRetail|Short Pump Town Center|VA
TW164QQ|IT636|31-880-165|#9612|HomeDelivery|2020-03-06 07:14:24|Banana Republic|M|Edgar Allen Poe's Snotty Hankerchief|Accessories|6.95|FullRetail|Leesburg Premium Outlets|VA
RZQ04TW|LL922|75-833-369|#7104|InStore|2020-03-16 02:38:02|Gap|L|Checkered Cloth Mask with Drinking Straw Hole|Accessories|7.99|Clearance|Norfolk Premium Outlets|VA
RZQ04TW|LL922|65-100-438|#7104|InStore|2020-03-16 02:38:02|Gap|L|N-A-P Logo Branded Sweater|Kids Tops|55.95|FullRetail|Norfolk Premium Outlets|VA
RZQ04TW|LL922|57-583-745|#7104|InStore|2020-03-16 02:38:02|Gap|L|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|37.95|FullRetail|Norfolk Premium Outlets|VA
1Z51672|CL127|93-552-710|#6569|InStore|2020-03-02 20:33:33|Banana Republic|M|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.95|FullRetail|Barracks Road Shopping Center|VA
1Z51672|CL127|82-161-128|#6569|InStore|2020-03-02 20:33:33|Banana Republic|M|Mullet-Cut Midi Fur Skirt|Women's Bottoms|88.99|Clearance|Barracks Road Shopping Center|VA
R1Z3Z6R|PM964|54-133-899|#6569|HomeDelivery|2020-02-20 05:35:02|Banana Republic|S|Wireframe Glasses, Without plastic lenses|Accessories|4.95|FullRetail|Barracks Road Shopping Center|VA
35S8ZZ5|VO946|10-966-490|#9112|InStore|2020-01-20 18:28:45|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|138.99|Clearance|Tysons Corner Center|VA
Q8Z7R9S|UQ631|55-469-816|#8271|InStore|2020-02-02 06:17:03|Banana Republic|XS|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|109.97|FinalSale|Reston Town Center|VA
6RQ51T2|JX401|76-558-812|#9033|StorePickup|2020-02-29 05:47:38|Banana Republic|S|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.95|FullRetail|Dulles Town Center|VA
K25TF11|FO103|82-161-128|#8271|InStore|2020-02-26 21:17:15|Banana Republic|S|Mullet-Cut Midi Fur Skirt|Women's Bottoms|88.95|FullRetail|Reston Town Center|VA
R4STC2Z|BL458|00-893-818|#6569|HomeDelivery|2020-03-11 04:45:45|Banana Republic|M|Beach Week Linen Button Down, Off-White|Men's Tops|64.95|FullRetail|Barracks Road Shopping Center|VA
4Z2D87D|OT137|36-682-186|#7104|StorePickup|2020-03-20 17:56:47|Gap|XL|Adam Levine Choker|Accessories|11.99|Clearance|Norfolk Premium Outlets|VA
4Z2D87D|OT137|45-570-528|#7104|StorePickup|2020-03-20 17:56:47|Gap|XL|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|49.99|Clearance|Norfolk Premium Outlets|VA
T2063RC|JS479|75-833-369|#8803|HomeDelivery|2020-01-31 05:04:27|Gap|S|Checkered Cloth Mask with Drinking Straw Hole|Accessories|7.97|FinalSale|Stony Point Fashion Park|VA
71CCF9D|OT137|55-469-816|#4291|StorePickup|2020-02-22 18:14:16|Banana Republic|M|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|109.95|FullRetail|Potomac Mills|VA
SZ784Z9|UP571|00-893-818|#7038|StorePickup|2020-02-25 00:23:46|Banana Republic|M|Beach Week Linen Button Down, Off-White|Men's Tops|64.95|FullRetail|Norfolk Premium Outlets|VA
W788ZT3|DQ229|37-327-246|#9112|InStore|2020-02-06 05:40:56|Banana Republic|M|Father's Day Dark Dress Socks|Accessories|3.95|FullRetail|Tysons Corner Center|VA
W788ZT3|DQ229|04-992-436|#9112|InStore|2020-02-06 05:40:56|Banana Republic|M|Iota Delta Kappa Olive Chinos|Men's Bottoms|39.95|FullRetail|Tysons Corner Center|VA
QT3FKCW|VW247|31-880-165|#9543|InStore|2020-01-23 07:29:10|Banana Republic|L|Edgar Allen Poe's Snotty Hankerchief|Accessories|6.95|FullRetail|Fair Oaks Mall|VA
QT3FKCW|VW247|10-966-490|#9543|InStore|2020-01-23 07:29:10|Banana Republic|L|Tan Slacks for Serious Press Conference|Men's Bottoms|138.95|FullRetail|Fair Oaks Mall|VA
88472S7|PV365|05-574-428|#7104|HomeDelivery|2020-03-03 15:37:55|Gap|M|Hello, World! JavaScript Graphic Tee|Kids Tops|8.95|FullRetail|Norfolk Premium Outlets|VA
88472S7|PV365|64-692-585|#7104|HomeDelivery|2020-03-03 15:37:55|Gap|M|Mom-Bought-Me-These Brown Slacks|Kids Bottoms|49.99|Clearance|Norfolk Premium Outlets|VA
5CTK65W|IS301|10-966-490|#4291|InStore|2020-01-01 06:16:18|Banana Republic|M|Tan Slacks for Serious Press Conference|Men's Bottoms|138.99|Clearance|Potomac Mills|VA
Z1Z43C1|RO256|60-444-763|#1812|InStore|2020-01-02 07:36:37|Gap|S|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.99|Clearance|Williamsburg Premium Outlets|VA
Z1Z43C1|RO256|50-500-575|#1812|InStore|2020-01-02 07:36:37|Gap|S|Old inventory we couldn't sell StretchFit Leggings|Women's Bottoms|36.99|Clearance|Williamsburg Premium Outlets|VA
4054R2K|PS489|75-833-369|#8289|HomeDelivery|2020-02-27 15:53:46|Gap|M|Checkered Cloth Mask with Drinking Straw Hole|Accessories|7.95|FullRetail|Fair Oaks Mall|VA
4054R2K|PS489|60-444-763|#8289|HomeDelivery|2020-02-27 15:53:46|Gap|M|Human Rights (except for the children who make our clothing) Graphic Tee|Kids Tops|16.95|FullRetail|Fair Oaks Mall|VA
4054R2K|PS489|22-487-163|#8289|HomeDelivery|2020-02-27 15:53:46|Gap|M|Tobey Maguire Spiderman Graphic Tee|Kids Tops|4.97|FinalSale|Fair Oaks Mall|VA
D2KDF22|ZS387|29-948-151|#8271|HomeDelivery|2020-01-05 20:42:39|Banana Republic|L|Sun.png Summer Collection Sundress|Women's Tops|49.95|FullRetail|Reston Town Center|VA
D2KDF22|ZS387|82-161-128|#8271|HomeDelivery|2020-01-05 20:42:39|Banana Republic|L|Mullet-Cut Midi Fur Skirt|Women's Bottoms|88.95|FullRetail|Reston Town Center|VA
D2KDF22|ZS387|77-870-213|#8271|HomeDelivery|2020-01-05 20:42:39|Banana Republic|L|White Camisole with Regina George Cutouts|Women's Tops|53.99|Clearance|Reston Town Center|VA
QDZ7R57|EX204|50-597-783|#8803|InStore|2020-01-09 10:46:05|Gap|L|Fourth of July Flag Tank, Pre-Mustard Stained|Men's Tops|20.99|Clearance|Stony Point Fashion Park|VA
QDZ7R57|EX204|10-113-846|#8803|InStore|2020-01-09 10:46:05|Gap|L|My Wife Borat Graphic Tee|Men's Tops|50.95|FullRetail|Stony Point Fashion Park|VA
QDZ7R57|EX204|05-574-428|#8803|InStore|2020-01-09 10:46:05|Gap|L|Hello, World! JavaScript Graphic Tee|Kids Tops|8.95|FullRetail|Stony Point Fashion Park|VA
QDZ7R57|EX204|50-500-575|#8803|InStore|2020-01-09 10:46:05|Gap|L|Old inventory we couldn't sell StretchFit Leggings|Women's Bottoms|36.95|FullRetail|Stony Point Fashion Park|VA
6W1TRT6|LD182|93-552-710|#6658|InStore|2020-03-22 22:15:58|Banana Republic|XS|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.97|FinalSale|Stony Point Fashion Park|VA
5K73W2Q|TY190|00-893-818|#7038|InStore|2020-02-21 00:04:29|Banana Republic|S|Beach Week Linen Button Down, Off-White|Men's Tops|64.99|Clearance|Norfolk Premium Outlets|VA
5K73W2Q|TY190|93-552-710|#7038|InStore|2020-02-21 00:04:29|Banana Republic|S|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.99|Clearance|Norfolk Premium Outlets|VA
5K73W2Q|TY190|64-654-502|#7038|InStore|2020-02-21 00:04:29|Banana Republic|S|Plain White T's Designer Graphic Tees|Women's Tops|32.95|FullRetail|Norfolk Premium Outlets|VA
RFQ8W3K|HK295|50-500-575|#8289|InStore|2020-01-27 04:45:10|Gap|S|Old inventory we couldn't sell StretchFit Leggings|Women's Bottoms|36.95|FullRetail|Fair Oaks Mall|VA
RFQ8W3K|HK295|29-761-664|#8289|InStore|2020-01-27 04:45:10|Gap|S|Dishwasher-Safe Jean Shorts|Denim Shop|41.97|FinalSale|Fair Oaks Mall|VA
R36TQWD|DN845|64-360-768|#8289|InStore|2020-02-20 11:53:24|Gap|M|Lightly Used Boxer Briefs|Accessories|9.95|FullRetail|Fair Oaks Mall|VA
085DRDT|UQ199|93-552-710|#8271|InStore|2020-01-03 23:33:21|Banana Republic|XS|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.95|FullRetail|Reston Town Center|VA
085DRDT|UQ199|55-469-816|#8271|InStore|2020-01-03 23:33:21|Banana Republic|XS|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|109.99|Clearance|Reston Town Center|VA
C0WSQD4|YP665|55-469-816|#6042|InStore|2020-03-20 03:01:34|Banana Republic|S|Let's-Wear-White-After-Labor-Day 3/4 Sleeve Blazer|Women's Tops|109.95|FullRetail|MacArthur Center|VA
TR3481K|JD220|65-100-438|#8803|InStore|2020-02-29 02:30:56|Gap|M|N-A-P Logo Branded Sweater|Kids Tops|55.95|FullRetail|Stony Point Fashion Park|VA
TR3481K|JD220|45-570-528|#8803|InStore|2020-02-29 02:30:56|Gap|M|That-Hoodie-You'll-Wear-to-Every-Class Sweater|Men's Tops|49.97|FinalSale|Stony Point Fashion Park|VA
TR3481K|JD220|73-142-641|#8803|InStore|2020-02-29 02:30:56|Gap|M|Sunday Church on Zoom Children's Khakis|Kids Tops|48.95|FullRetail|Stony Point Fashion Park|VA
S0DSFZK|IN335|10-966-490|#4291|StorePickup|2020-02-14 13:21:01|Banana Republic|S|Tan Slacks for Serious Press Conference|Men's Bottoms|138.99|Clearance|Potomac Mills|VA
9867R4S|ZN985|93-552-710|#6042|HomeDelivery|2020-03-15 19:51:40|Banana Republic|S|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.97|FinalSale|MacArthur Center|VA
DKZZ86C|IW701|77-870-213|#1047|InStore|2020-02-15 16:35:16|Banana Republic|L|White Camisole with Regina George Cutouts|Women's Tops|53.95|FullRetail|Fashion Centre at Pentagon City|VA
ZCR7826|ZD227|76-558-812|#5627|InStore|2020-03-13 17:02:54|Banana Republic|L|Yes-I-am-Experiencing-Menopause-Thank-You-for-Asking White Linen Chinos|Women's Bottoms|34.99|Clearance|Short Pump Town Center|VA
ZCR7826|ZD227|10-966-490|#5627|InStore|2020-03-13 17:02:54|Banana Republic|L|Tan Slacks for Serious Press Conference|Men's Bottoms|138.95|FullRetail|Short Pump Town Center|VA
RD74884|IN513|97-602-297|#4291|HomeDelivery|2020-03-22 06:35:46|Banana Republic|L|Tan Suit Jacket for Casual Press Conference|Men's Tops|97.97|FinalSale|Potomac Mills|VA
RD74884|IN513|54-133-899|#4291|HomeDelivery|2020-03-22 06:35:46|Banana Republic|L|Wireframe Glasses, Without plastic lenses|Accessories|4.95|FullRetail|Potomac Mills|VA
RD74884|IN513|04-992-436|#4291|HomeDelivery|2020-03-22 06:35:46|Banana Republic|L|Iota Delta Kappa Olive Chinos|Men's Bottoms|39.95|FullRetail|Potomac Mills|VA
RD74884|IN513|79-411-382|#4291|HomeDelivery|2020-03-22 06:35:46|Banana Republic|L|Beautiful Mind Tweed Jacket with Shoulder Pads|Men's Tops|73.95|FullRetail|Potomac Mills|VA
9K8K802|YA208|91-951-829|#9901|InStore|2020-02-08 03:27:02|Gap|M|Wrinkled Gray Sweatpants for Work-From-Home|Men's Bottoms|8.95|FullRetail|Charlottesville Fashion Square|VA
9K8K802|YA208|66-878-360|#9901|InStore|2020-02-08 03:27:02|Gap|M|Rainbow Collection Camouflage Camisole Top|Women's Tops|6.97|FinalSale|Charlottesville Fashion Square|VA
9K8K802|YA208|09-875-876|#9901|InStore|2020-02-08 03:27:02|Gap|M|Comfortable Jeans, Exclusive to Size(s): XXXS|Denim Shop|54.95|FullRetail|Charlottesville Fashion Square|VA
R2W1WZ2|MY318|93-552-710|#9033|InStore|2020-02-27 18:58:43|Banana Republic|M|Acid-Washed Low-Rise Jeans with LSD-tab-sized pockets|Women's Bottoms|109.95|FullRetail|Dulles Town Center|VA
R2W1WZ2|MY318|29-948-151|#9033|InStore|2020-02-27 18:58:43|Banana Republic|M|Sun.png Summer Collection Sundress|Women's Tops|49.97|FinalSale|Dulles Town Center|VA
R2W79T1|YK195|09-875-876|#9981|InStore|2020-02-08 13:33:14|Gap|L|Comfortable Jeans, Exclusive to Size(s): XXXS|Denim Shop|54.95|FullRetail|Tysons Corner Center|VA
2KCFT01|NZ684|00-893-818|#6569|HomeDelivery|2020-01-11 13:14:04|Banana Republic|XL|Beach Week Linen Button Down, Off-White|Men's Tops|64.97|FinalSale|Barracks Road Shopping Center|VA
Z23KFZ0|HZ313|04-992-436|#9612|InStore|2020-01-01 09:14:46|Banana Republic|L|Iota Delta Kappa Olive Chinos|Men's Bottoms|39.99|Clearance|Leesburg Premium Outlets|VA
3WR6Q7F|NP803|54-133-899|#8271|HomeDelivery|2020-03-20 19:38:38|Banana Republic|M|Wireframe Glasses, Without plastic lenses|Accessories|4.95|FullRetail|Reston Town Center|VA
8ZR312W|IL344|57-583-745|#8803|InStore|2020-03-14 05:43:23|Gap|S|Super Skinny Fit with GapFlex Max Jeans|Denim Shop|37.99|Clearance|Stony Point Fashion Park|VA
283RW7Z|AI975|36-682-186|#9367|InStore|2020-01-25 15:15:42|Gap|S|Adam Levine Choker|Accessories|11.97|FinalSale|Short Pump Town Center|VA
283RW7Z|AI975|05-574-428|#9367|InStore|2020-01-25 15:15:42|Gap|S|Hello, World! JavaScript Graphic Tee|Kids Tops|8.99|Clearance|Short Pump Town Center|VA
283RW7Z|AI975|66-878-360|#9367|InStore|2020-01-25 15:15:42|Gap|S|Rainbow Collection Camouflage Camisole Top|Women's Tops|6.95|FullRetail|Short Pump Town Center|VA
283RW7Z|AI975|77-682-180|#9367|InStore|2020-01-25 15:15:42|Gap|S|I'm A Potato Graphic Crop Tee|Women's Tops|11.95|FullRetail|Short Pump Town Center|VA
